one,two,three,four,key
-0.374158,-0.822391,1.159473,1.752981,X
-0.041730,-0.377683,-0.478528,-0.172229,L
0.589265,-0.195500,-0.323527,-0.777367,E
0.781689,0.687321,2.479473,-1.523919,W
-1.202559,0.055356,0.315632,-0.476769,Q
1.409551,0.030987,1.266104,0.090581,R
0.877548,-0.606284,-0.981312,-0.393097,K
-1.144116,-1.866456,1.353682,1.172971,Q
0.175367,-0.909172,-0.823836,1.003432,R
1.562951,0.584135,-0.076459,-0.504112,Z
1.001568,-0.700737,-1.239632,1.625420,U
-1.721583,1.300249,-0.506839,-0.754516,I
-0.821149,0.100505,0.803095,-0.984758,G
0.205348,-0.673114,0.855897,0.577423,C
0.662698,-0.092737,-0.093015,-0.685219,B
0.241631,-0.520452,0.557819,1.317272,A
-0.145890,-0.092781,-1.586409,-1.083490,R
1.139242,-0.585441,2.120547,-1.740253,B
-0.256970,0.494918,-1.024869,-0.170201,V
0.853543,-0.896708,0.992359,0.402764,D
2.135949,-1.028105,-1.274286,-1.226943,C
-1.279253,1.368328,-1.117479,-2.064524,H
-0.416687,0.498765,0.552186,0.123956,H
-0.695385,0.394920,0.454241,0.634218,Q
1.237672,0.533159,-1.249411,0.001922,W
-0.188887,-0.337433,0.401422,0.590261,D
-1.266062,0.270257,0.538774,0.794668,P
0.152303,-1.338097,0.382967,0.855324,P
0.504674,-0.872202,-0.197414,0.308172,A
-0.182526,-0.763396,0.082888,-0.746664,E
0.927872,-0.573306,0.195499,-0.230049,J
0.269800,-0.212729,-1.675476,-1.177506,Z
-0.259221,-1.050721,-0.214495,-1.356378,J
0.905184,0.378651,0.047428,-0.536757,V
-1.341070,0.179347,-1.856442,-0.845941,P
-0.800127,-0.140357,-0.476008,-0.047972,P
-0.848655,-1.612932,1.381205,0.602465,H
-0.325307,0.186547,1.516546,-1.028580,P
-0.644490,0.216212,1.726430,-1.175680,V
-0.368955,-1.277869,-1.622104,0.210588,D
0.210207,-0.544266,0.299153,0.819261,U
-0.042014,-1.156587,0.564455,0.249847,M
0.373677,0.802284,-0.055877,-0.949783,M
-0.331560,-0.916028,0.713715,0.764891,G
-0.434908,-0.609663,-0.355225,-2.436421,M
0.313111,1.329351,0.807888,0.737486,C
0.838438,-0.712446,0.351783,-0.389977,Q
-0.285240,0.079482,-0.458569,-1.095214,S
-0.316605,-0.321709,0.684949,0.784379,F
0.362281,-0.186693,-0.207614,-0.667144,D
0.732391,-0.336944,1.036603,-0.541405,W
0.276563,0.281943,-0.168709,0.346582,N
0.294489,0.259506,-0.372231,0.453758,U
-0.023621,1.219858,0.983608,0.842391,F
1.023887,0.647193,0.585917,0.589123,H
-0.615668,0.328082,1.044519,0.413219,J
0.243276,0.562199,-2.136706,-1.688621,Q
1.309484,-1.049138,0.847758,2.728106,Y
-1.890862,0.184683,-0.091953,0.220969,E
1.627203,-1.548024,0.973069,0.062972,G
-0.055166,1.698455,0.042335,0.190183,F
-1.638442,0.282887,-0.432798,0.780103,X
-0.444826,-1.244478,-0.639495,1.024625,J
1.222664,0.451153,0.688877,0.385581,O
-2.428375,1.451614,0.505821,-1.023288,D
0.228884,-0.798482,1.051217,1.528600,P
0.265989,0.791518,0.603661,-1.390077,X
-0.772672,-2.498497,0.452457,-0.012112,H
0.292651,-0.360937,1.720092,-0.054392,U
-1.396294,0.823424,-0.643426,1.331730,P
1.802167,-2.603194,0.786539,-0.186398,H
1.387136,1.030512,-0.204842,1.211884,J
0.305029,1.064796,0.520228,0.771821,Q
1.141216,1.883256,-0.083921,-0.064711,E
-1.387636,-0.263695,1.296194,-0.004572,B
0.723275,0.018359,0.275383,-1.102511,F
0.966098,0.596888,-0.299973,-0.583846,R
-1.606915,1.530433,-0.894013,0.323597,R
-1.623405,-0.817501,-1.648301,0.266334,U
0.499669,-0.337457,0.863393,0.821301,U
-0.694788,-0.136879,-2.404636,-0.321349,C
-0.587353,1.069844,0.465341,-0.375048,F
-0.303203,-0.934216,0.113434,0.600043,N
-0.496578,-0.893226,0.507950,1.335375,Y
-1.248753,0.673844,-0.827290,1.619729,X
-2.215926,-0.083257,0.122574,0.368958,G
-1.312279,1.645898,1.617629,-0.504956,G
0.562567,-0.205646,-0.288364,-0.901997,P
-0.729482,0.097465,0.534695,0.347502,Z
-0.284887,-0.411346,0.100127,0.838203,O
0.863935,-0.006457,0.130519,0.641801,S
-1.829703,-1.746702,-0.671929,1.510370,L
-0.111983,0.346694,-0.763686,0.845643,T
0.225525,-1.336300,-2.075535,-0.083853,U
0.050218,0.637080,0.462692,-1.163975,P
-0.811886,-1.350770,-1.823621,-0.574411,C
-0.467869,0.173822,-0.073637,0.481258,M
0.555927,1.171730,-0.523304,-1.242338,J
2.338852,-1.874915,0.933045,0.745691,F
0.294239,-0.552470,0.774324,-0.995480,D
-1.988809,0.111538,-0.201471,-0.476547,D
0.285016,-0.278119,-1.463117,1.511646,H
-0.569265,0.499209,0.687029,-1.914066,T
-0.670121,-0.663261,-1.383897,-0.656342,G
-0.560748,-0.667786,-0.127878,-1.070723,Q
-0.072493,-1.069047,-0.577784,0.237255,H
-0.103577,-0.977054,-2.050611,-0.043103,V
0.272604,0.678551,0.614604,1.045923,J
-1.226818,-0.418768,-0.035995,0.108807,Y
0.108525,-1.539644,1.767644,0.244937,G
-1.605984,-0.883740,1.282565,-0.176525,F
0.603157,0.266878,1.195680,0.121700,U
-0.387588,-0.502753,0.487933,0.850458,A
1.842480,-0.357790,-0.767342,-0.524557,K
-1.100102,-0.490422,-0.809938,-0.298669,U
-0.568209,-0.258351,1.412620,-0.643533,D
-0.543912,1.023152,-1.501840,-0.713237,X
-0.827777,0.448942,0.758722,-1.935536,M
1.874307,0.902016,-2.347420,-0.047238,M
0.619840,0.006829,-0.958874,-0.480694,G
-1.613481,-0.301764,-1.054406,0.748889,B
-1.048756,-2.232693,-0.922684,0.550550,M
-0.374456,0.422030,-1.105401,0.498828,Z
0.051075,0.561706,1.001031,0.719019,R
0.885561,-1.323375,0.181465,-0.682342,H
1.087154,-1.406492,0.549710,0.479337,K
0.277576,-0.952456,0.979019,-0.116201,T
1.446418,0.822387,0.243958,0.220812,J
-2.064132,-0.923180,-0.638320,-0.089867,H
-0.171297,0.065857,0.286195,0.125400,O
0.815064,0.011504,1.725804,1.093195,B
-0.105441,-0.417483,0.605926,1.429484,B
-1.229634,0.040105,-0.603891,0.348002,S
0.526946,-1.765145,-0.007183,0.772515,U
0.458937,0.427201,-1.822696,0.210947,X
0.182818,0.611552,-0.569608,-1.075142,D
-0.625623,0.846079,2.297709,-0.712292,C
1.862729,-0.074936,1.347296,0.476982,D
-1.283321,0.157728,-0.814962,-0.529483,J
0.866115,-0.468336,-0.422602,1.719084,M
-1.485417,0.116883,1.285825,-0.170853,G
-0.106549,0.514609,2.153603,1.298274,G
2.035388,0.338053,0.061409,-0.558862,H
0.039442,0.849405,0.661168,0.631214,F
-0.437802,1.330267,0.654306,-0.361356,E
-0.715677,1.188314,-1.237060,-0.271939,H
1.223014,0.169835,-0.777698,0.299275,H
-0.674368,-2.139630,0.684970,0.878844,G
0.358075,-0.648462,-0.995517,0.019738,R
-0.606391,-1.150798,-1.553639,0.585061,M
-2.381289,-1.440435,-0.694891,0.728871,E
0.722895,-0.602389,0.780415,2.848032,A
1.057136,0.869937,-1.933029,-2.437132,G
0.607147,0.417619,1.171690,-1.307152,Z
-0.249042,-0.665534,0.233207,0.717209,K
-0.842505,0.024133,-0.896500,-0.429644,R
1.533181,-1.284147,0.270659,-0.933962,U
1.604336,1.514625,1.147178,0.856824,Q
-2.267352,-0.352067,-1.744307,-0.126863,P
-0.870869,1.571153,0.975933,0.954133,A
-1.337878,-1.532235,0.290550,1.203664,L
-0.841208,-0.567915,1.114247,1.809471,Z
1.570903,-0.377879,0.267132,-0.651584,C
-0.294048,0.154235,2.200250,-0.457655,Z
-1.136421,0.726234,0.386402,-2.297965,C
-0.742161,1.301442,-0.439941,-0.140879,D
0.029347,0.007340,-0.203813,-1.215598,N
-0.375705,-1.830166,1.451584,-0.095517,N
-0.441074,0.274067,-0.735703,0.855230,W
-0.966142,-2.842837,1.223150,-0.862404,V
0.344874,-0.824365,-0.055825,-0.334789,S
0.085597,-0.254673,-1.876898,-2.900699,P
0.054374,-0.887765,0.669583,-1.221339,W
0.536910,-0.923543,0.324487,-0.152324,Y
-0.744997,2.520337,0.066934,-0.083475,C
0.165880,-0.908988,0.537764,1.235656,R
-0.086347,-1.227549,0.364097,0.009331,P
-0.313766,1.420907,0.242356,2.581429,Q
-1.955481,-1.071617,-0.441270,-3.234522,P
-1.442465,-0.395869,1.271356,-0.761877,L
0.404094,-0.133373,-0.807494,0.115062,R
1.461732,-0.569953,-0.251056,-2.710628,K
-2.301359,-0.488596,1.126383,-0.817404,B
-1.586323,-0.748447,0.722486,-0.754830,J
-1.471583,-0.519221,-2.017698,0.422404,P
-1.343098,0.028319,-1.943917,-0.483992,F
-0.140956,-0.062741,0.955498,-0.760348,D
-0.508475,0.490526,-0.282559,0.348896,E
1.132947,0.868010,0.688054,0.954625,Y
-0.960713,1.647406,3.533548,-0.096194,Z
0.746841,-1.209822,0.114304,-0.517725,S
-0.954535,-0.939684,-1.261302,0.594018,X
0.343323,0.429838,0.485698,-2.004038,B
-0.526996,1.113131,-0.514284,1.196362,U
0.162390,-0.497786,-0.603589,-1.372797,B
0.202652,-1.084194,-0.596526,0.998305,C
-0.397638,0.436881,0.579548,1.012517,G
0.697506,0.144145,-0.266411,-0.570166,D
1.587496,-0.593731,-0.034999,1.139191,G
-1.679787,1.452036,0.357055,-0.964147,B
0.075321,-0.414624,0.667302,0.125234,B
0.066946,-0.303987,-0.045023,0.063210,O
-1.029382,-0.472448,-0.123042,2.354735,E
-0.224338,-0.764824,0.453139,0.685262,K
-0.722546,0.214783,-0.255703,0.620093,G
0.248032,0.864049,-0.779756,-1.320852,T
-0.797865,-1.913894,-0.573866,-0.754166,J
0.754929,0.058185,-1.349516,1.615475,L
0.463090,2.576391,-1.961496,1.747715,Y
1.680739,-0.657762,0.484966,0.104362,T
0.534480,-0.984212,-0.879678,0.779512,A
-1.092738,1.024467,1.796062,0.566556,E
-1.165597,2.081272,1.882130,-0.679726,Q
2.217528,0.904143,-1.171879,0.143627,I
-0.506813,3.399327,1.127716,-0.403877,I
-0.062624,1.591013,-1.834201,-0.180408,M
0.437091,-1.355700,0.733230,0.482531,V
-0.169579,0.482525,-0.164248,0.590486,T
-1.974479,-0.089981,-1.260082,-0.182796,Z
0.074005,0.255169,-0.945844,0.976296,O
0.315586,1.512971,1.426553,0.552165,C
0.946472,-1.344425,1.392138,0.482381,H
1.311294,-2.095405,0.606428,1.940149,R
0.767630,-0.532172,0.083680,-0.042026,J
0.413551,0.083206,1.608439,1.337210,V
-0.456679,-0.457927,1.085775,1.697531,U
-0.799534,-0.393644,-0.969002,-2.997380,J
-0.150332,-0.550958,-1.807434,-1.016366,I
-1.467722,-0.698330,-0.497881,-0.184732,J
0.530141,-1.523916,-0.139896,1.273456,R
-0.465332,-1.110547,-1.685336,1.342733,Z
-0.951465,0.509851,1.055841,-0.872103,H
-1.266473,-0.820173,-2.221305,1.124828,R
-0.455435,1.583710,-0.428797,-0.321584,Y
-1.120562,-0.561708,-0.374544,-0.334248,S
0.557794,-1.049401,0.249518,1.657847,L
-0.114083,-0.666550,0.252593,0.462382,U
2.258724,-0.893634,0.709630,-0.030095,P
0.592812,-0.273390,-1.098776,0.346970,L
-0.197261,1.927457,-0.337276,1.214636,A
-0.376529,1.227388,-0.558424,0.020767,O
-1.697268,0.039107,0.747363,1.018548,Y
0.223561,-0.562797,0.787267,-0.242149,G
-0.322140,-0.267789,1.116881,1.176620,T
-0.320222,-1.361029,-0.488893,-0.585372,K
0.365496,0.091439,-1.647605,-0.687536,E
1.009685,-0.379014,-0.614084,1.046476,N
1.070406,2.073223,-0.310467,0.015121,J
-0.815646,-0.642015,0.431134,-0.586120,P
-0.764951,1.000533,-0.025677,-1.555011,B
0.020709,2.054204,-0.606931,0.108599,S
0.149691,0.907202,-1.219757,-0.137903,K
-1.145129,-0.424093,0.486249,0.015975,N
0.469221,-0.477830,0.387867,-2.650696,D
-0.492978,2.387829,0.479378,-0.131400,L
0.665406,2.182033,-0.004397,-0.692973,N
-1.062041,1.396112,1.672746,-1.757204,X
-0.906182,0.963908,-1.188092,0.205387,X
-0.079883,0.785705,1.874884,-0.051794,G
1.417612,0.520924,-1.287706,1.261929,N
0.877061,1.662126,-0.392416,1.426432,F
0.378744,1.471735,-0.799407,0.540302,L
1.812432,-0.310132,0.080968,-0.266689,V
0.658596,0.038663,-0.146446,-0.020052,C
-0.318482,-0.264169,-0.474700,0.156104,Q
-0.657490,-1.036937,0.727811,-0.440660,H
1.742421,-0.148689,0.533857,-0.946985,P
0.367016,0.002133,-1.599157,1.744759,C
-1.065963,-0.324522,-0.521285,-1.841238,S
-0.538752,1.432967,1.983401,-0.006812,I
-1.014632,0.455619,0.940101,-1.472872,L
1.629705,-0.453904,-1.190993,0.068942,S
0.327181,0.172977,0.819905,0.221821,O
1.403528,-0.532564,-1.143450,0.203087,V
1.261951,0.749824,-0.347511,-0.471443,Z
-0.365761,0.068777,0.080852,-0.733733,Z
-0.928258,1.545727,0.658025,-2.183266,C
-0.948708,2.087886,0.322935,0.035572,H
-0.340275,-0.142516,1.279268,-0.512015,P
-0.300721,-0.476676,0.363186,-0.425398,U
0.727647,0.724982,-1.217320,-0.484511,V
0.327573,-0.013002,-2.703706,1.417361,O
0.510663,1.344414,0.109842,-1.813926,B
0.191396,-0.838915,-0.477215,-0.196465,J
0.371593,0.679128,-0.351873,-1.336294,N
-0.729233,0.359352,-0.234321,1.896567,P
2.065813,-0.832820,2.951132,-1.232936,Q
-2.810375,0.829532,-1.004743,-0.338275,D
0.486125,-1.147484,0.835559,0.913598,B
-0.090022,0.134915,0.977817,-1.346013,V
1.826259,-0.492300,0.660038,0.363334,R
0.497825,0.427336,-0.453601,-2.019973,W
0.886167,-0.385095,1.089932,-0.329201,H
0.483541,0.484421,-1.100887,0.762312,F
-1.447451,-1.039937,0.210147,0.651172,T
0.112008,-0.404213,-0.981212,-0.958983,I
0.353230,1.798661,-0.286687,0.952744,E
0.035419,-0.422578,-1.610812,-0.761003,F
1.095806,-0.755652,0.271385,0.835695,R
0.398020,0.583837,-0.311540,-0.542660,Y
0.713409,1.092839,0.534228,-0.147838,R
-0.793128,0.671833,1.602926,-1.963528,H
0.340482,-1.704531,-0.750245,1.392268,Y
-2.159074,-1.031626,-0.290725,1.796601,W
-1.262581,-0.012193,0.365553,0.272602,J
0.164528,-1.480083,-0.291768,0.408287,W
0.374864,-0.307082,0.608041,-0.381172,E
0.087083,1.082888,-0.890253,0.335928,I
0.416228,1.373341,-0.598859,-0.317820,E
1.344864,-0.783346,0.596579,-0.214160,U
-0.174310,-0.631744,-0.289154,0.226643,W
-0.142973,0.788865,0.960500,0.578456,L
0.303820,-0.302831,-0.958900,1.425985,B
0.391603,-1.216724,0.352402,-0.881777,N
-0.240643,0.333953,0.163472,-1.632984,J
0.505189,-0.449092,-1.460906,0.822853,G
-1.009414,-0.702425,1.111217,0.937587,L
-1.270695,-0.474441,-0.441673,-1.041496,K
-1.033819,-1.246672,-1.802475,0.318016,D
0.482772,-1.127981,-1.087934,1.115050,A
-0.431601,0.008406,-0.750124,-1.995984,R
0.506181,-0.795039,-0.270980,-0.111324,A
-1.123520,0.136909,-0.980700,0.536013,M
-0.103402,-0.249177,0.372872,-0.628109,B
-0.369400,0.103637,-1.310324,0.152954,P
-0.850560,-0.205354,-0.361058,0.706023,D
-0.034839,1.959860,1.668115,-1.954655,H
-0.525366,-1.458545,1.216812,-0.280248,Q
-1.469698,0.238370,-1.203414,0.676305,G
-0.779261,-0.210177,-0.672006,0.644524,L
0.479007,-1.372330,0.289920,-1.250052,K
0.790893,0.860487,-2.415500,0.703352,O
-0.288973,-1.325374,-0.541646,-1.274241,J
0.099090,-0.543109,0.401709,-0.825732,J
0.247145,-0.649765,0.150279,-0.248869,P
-1.362421,-0.712258,-0.593186,-0.834252,J
1.242512,-1.191988,-1.334125,0.864552,U
0.510159,-0.188016,0.708122,-1.045906,O
-0.698326,0.327522,-1.562519,0.152931,W
-1.456183,1.399960,1.698235,0.766466,W
-0.609091,1.983563,-0.467394,0.908872,E
-0.809869,-1.701895,-0.087010,1.322135,R
-1.355231,0.154866,-0.409471,-1.191036,C
-0.373212,1.008332,-0.027114,-0.466161,G
-0.893556,-1.175501,-0.177852,1.366762,U
-0.099359,0.582478,1.888666,-1.441145,I
0.724679,-1.020538,-0.967545,-0.046088,L
-0.730159,-1.243613,1.072580,0.119217,F
-1.449038,-0.075732,-0.453249,2.146594,L
-1.356452,0.677544,0.237417,-0.941645,C
0.147459,-1.027977,0.550235,0.877053,S
0.815778,0.130573,-0.721602,0.166145,K
1.894497,-0.278166,1.825608,1.288745,D
-1.401326,-1.268880,-1.326325,-1.515335,J
0.414214,-0.707464,-1.161322,-0.773796,U
-0.645061,1.443376,-0.552442,1.483764,W
0.314657,-0.971488,-0.242909,0.934785,X
-0.536076,0.665051,1.638104,-0.989713,K
1.723987,0.994071,0.408477,-1.541334,O
-0.141375,-1.073238,-0.022402,-0.042255,I
-0.755056,-0.255830,1.309969,-0.758536,Y
0.253849,0.947373,-1.128104,1.504726,A
-0.095815,-0.312775,-0.423085,0.975545,V
1.315738,0.728215,0.454145,-0.947436,Z
0.792334,-1.595731,0.054319,0.736167,J
-1.079424,0.457155,-0.823158,-0.889836,Y
0.357137,-1.687219,-0.170760,0.927344,A
0.000493,0.185843,-0.525650,-0.027525,B
-0.749273,-0.031479,0.286398,0.419888,H
-0.818686,-1.275130,-0.856968,-1.096318,P
1.167161,-0.643970,0.673628,0.291745,S
-0.738083,1.788640,-0.945001,-0.764292,C
1.279190,0.517571,0.663608,0.428541,U
0.928087,-0.616113,-0.906371,-0.366907,X
0.766405,-0.374185,0.566373,0.248952,U
-0.910767,0.297559,1.093917,-0.918336,E
-0.085853,0.979241,-0.692065,0.653799,L
0.723859,0.282251,-0.893686,-1.591478,N
1.243738,-0.221343,-0.258290,-0.995209,A
0.309527,-1.234253,1.365591,-0.900964,U
-3.189573,0.738355,-0.839334,-0.402879,I
-0.197639,0.069460,0.636133,2.621467,X
0.665085,-0.330301,0.529654,-0.605630,Q
0.215844,-0.206149,-0.297538,1.376136,K
0.139113,-2.506626,-0.421027,1.023770,Y
0.322170,1.402258,-0.026643,-1.680713,L
0.511659,0.969228,0.682042,-0.707409,S
-0.750927,-0.712690,0.820057,-0.927088,A
-0.288030,-0.470572,-0.142065,-0.800381,D
-0.393935,-0.823181,-0.201501,0.050892,Y
-0.697139,0.634051,0.262492,1.021375,L
-0.142254,1.375626,-0.061313,-1.053480,A
0.943518,-1.197629,-0.634015,-0.201673,W
0.904044,-1.793952,0.249045,-0.589816,K
-0.661868,1.805164,0.981902,-0.704671,D
-0.207450,0.317040,0.341739,-0.611112,N
-0.437335,1.923624,-0.394208,-0.463680,M
-0.862765,0.833650,0.581856,-1.425613,R
-0.331656,-0.047272,-1.229277,-1.097302,W
1.176103,0.411198,-0.233676,-0.174961,W
-0.054114,1.129120,0.658987,-0.153168,O
0.036169,0.321376,-0.674737,0.671197,Z
1.266486,0.581554,-0.027693,-0.316583,M
-1.578791,-2.213241,0.962059,-0.924870,D
-0.025747,1.051715,0.422810,-0.059401,P
-2.248358,-0.677177,0.390551,0.410375,F
-0.268805,-0.403707,0.366729,0.635661,F
-0.230861,-0.431827,0.103604,1.817243,H
0.423996,-0.977514,-1.751762,-2.876338,Q
0.659773,2.582749,0.169564,0.094828,E
0.325413,-0.006014,1.844357,0.336406,C
0.217987,-0.401173,0.656321,-0.373200,L
1.738526,-1.485858,-0.547416,-0.667774,N
1.466529,-0.351388,-0.884455,-0.958082,Y
0.298080,-1.040788,-0.635702,1.155671,E
0.060818,-1.077922,0.729542,0.987637,N
0.630406,-1.012669,-2.266034,0.894640,N
0.139273,-0.150214,-0.609782,0.207012,C
-0.440226,0.741880,-0.135542,0.923284,Y
2.425619,0.013172,0.824335,0.551694,C
0.510971,0.876807,1.604342,-0.119401,P
0.323504,1.051682,0.026107,-0.663913,B
1.279614,1.224957,-1.422757,-0.993838,X
0.269544,-0.199127,-2.317291,0.823019,Z
-0.747819,2.238852,0.433832,-0.193933,J
-0.619078,0.849243,-0.047106,-0.496778,U
-0.566026,0.350943,0.018887,0.104739,K
-0.878274,0.529989,-0.618701,-1.913911,T
-1.126091,0.477115,0.887001,-1.310173,H
0.017575,1.522562,0.368579,-0.967348,L
-2.378890,-0.677498,0.800964,1.342924,R
0.472704,-0.810240,0.299757,0.159290,P
0.465702,2.439419,0.549503,-0.316706,Z
-0.259896,-0.761395,0.559670,-0.577262,S
-0.596306,0.285167,-0.335623,-1.606472,G
1.138217,1.208216,-0.260957,-1.037402,E
1.741703,-0.155906,0.569422,-2.225408,M
1.179154,-0.076225,-0.527270,-0.146356,J
-1.026865,0.796868,-0.220709,-0.287750,B
0.778582,-0.997393,-1.682968,0.110916,W
-0.140340,1.290027,-0.093113,-1.079372,S
0.298981,1.016979,0.636913,-1.620931,G
0.982653,-0.321408,1.600061,-0.428301,H
0.783506,-0.113198,-0.132767,0.717673,S
-1.635785,1.654083,1.260975,1.330711,U
-0.072326,0.712625,1.658110,0.349293,K
-0.505753,0.419877,-0.013153,1.100524,M
0.583786,-0.771119,0.687409,-1.581022,T
-0.062229,-0.988650,-0.682299,-0.036795,K
-0.622636,-0.418275,-1.879943,-1.083057,Z
0.168858,0.401542,-0.223726,-0.265356,C
0.009882,-0.219253,-0.949116,-0.429100,J
1.115921,-0.237459,0.023224,-0.024462,B
-0.366019,-0.326887,-2.283573,1.235610,L
-1.507160,0.332752,0.163333,-2.155958,T
0.497599,0.181330,-1.540533,1.704983,O
0.092455,0.080834,-0.133477,-0.373863,U
0.562013,0.686379,-0.208260,-0.692289,Y
-0.541024,0.153336,0.664677,0.618237,R
2.025466,1.656476,-0.753421,0.326037,H
0.936778,0.023097,1.157814,-0.933723,N
-0.728044,-0.776423,-1.379420,1.110021,Q
0.045902,-0.672453,0.588723,-0.380014,Y
-0.161239,-0.705088,0.789428,-0.076119,T
3.105320,-0.153627,-0.667005,-0.262195,M
-0.380265,-0.054973,-0.469987,0.066355,C
-0.455842,-0.045555,-0.186650,0.538508,V
-0.631529,2.456058,0.052959,1.038756,Q
2.231813,-1.392783,-0.648143,-0.464624,X
-0.843326,0.337978,0.291785,1.193993,E
-0.072776,0.005088,-2.228381,-0.073750,J
0.273663,0.794518,-0.361707,-0.472138,Z
1.022075,-1.303091,0.689969,-0.199008,Z
1.234068,0.062477,1.350130,1.100800,H
-1.413298,-1.072571,-1.878737,-0.063687,L
1.391742,-0.110365,1.949051,-0.380228,R
-1.085397,1.601020,0.910674,-1.002978,H
-1.364398,2.505424,0.762379,-0.565284,Z
-0.697176,-0.849578,-0.314841,1.013456,M
1.117431,-0.113740,0.036144,2.070212,M
-0.882506,0.335234,-0.361415,-1.725805,N
-0.437027,1.216303,-0.723660,-1.552473,L
-0.465756,-0.074212,0.583791,-1.127180,H
0.160550,-0.156705,0.235377,0.912357,Z
-0.160723,1.986363,-0.685944,-0.035987,J
-1.413852,0.706675,-1.372623,-1.476790,E
0.025006,-0.317912,-0.306462,-0.799088,N
1.023984,0.291598,1.278356,-0.049862,Y
0.064597,1.321505,0.074121,0.247939,F
0.984560,-0.561252,0.337250,1.270899,B
0.601671,-0.345384,2.490543,-1.354228,X
0.359120,-0.245827,0.919734,-0.852776,Q
-0.627701,1.666601,-0.508567,1.717819,C
0.847140,-0.751143,2.592616,1.220319,D
1.057571,0.211329,0.177564,-0.655826,Z
-0.316877,-0.733678,1.778430,0.515210,S
1.485338,0.510072,0.665301,-1.073744,A
-0.987762,-2.212184,-0.359219,-0.544789,W
-0.766733,-0.253615,1.825013,0.257292,M
0.724624,0.052575,0.373305,-0.101827,V
-1.456267,-1.444585,0.643276,0.362674,G
-0.235786,-0.520526,-0.734366,0.653067,V
0.718679,0.168546,0.879219,0.376951,G
0.349067,-1.122772,0.555577,1.158983,T
0.385029,-0.651984,0.828381,-1.101148,R
1.808004,-0.497721,0.202617,-0.707082,A
-1.614933,0.440519,1.702838,-0.263916,Z
0.442781,0.577913,1.099335,0.581008,R
1.012643,0.925864,-1.195707,2.056849,P
1.533981,-1.580210,0.730284,0.037287,R
0.328650,0.430861,-0.231334,1.063475,Q
0.576487,-0.228025,-1.043840,-0.407513,M
0.386330,-1.168910,0.202280,1.523650,F
-1.493606,0.845927,-0.213238,0.017199,W
-0.443724,-1.633888,0.630492,0.640541,D
-0.209931,-0.020366,-1.010692,0.765369,U
-1.194648,-0.371932,-1.006434,1.904467,L
-0.844903,-0.174940,-1.251561,-1.408606,W
-0.760836,-1.956014,0.403764,1.753156,E
1.249529,-0.502083,-2.255378,0.403687,C
-0.216228,0.398772,0.775683,1.243065,L
0.276289,1.639062,-1.723192,-1.818762,M
-0.288836,0.481004,0.099999,0.235661,P
-0.812781,0.684166,-0.516022,-0.796454,B
0.619361,-0.475940,-1.733366,-0.274290,F
0.795429,1.454483,-1.323269,-0.196913,N
-0.690494,0.336143,-0.615020,-0.704109,M
-1.191038,-0.284843,-1.037833,-1.266458,Y
-1.470001,-0.787130,-2.444141,0.196076,F
-0.765577,0.766598,-0.100670,1.503720,E
-1.331694,-0.197281,0.092048,1.833766,R
2.275286,-0.460658,-1.338595,-0.771672,S
0.956904,2.400200,0.896589,-1.808009,X
-0.293652,-1.761255,-0.672167,0.232125,W
-0.336974,1.756669,1.515932,0.043862,S
0.212210,-0.358264,0.243314,-0.267066,U
1.709808,-0.305371,-1.565049,1.288267,Q
-0.405871,1.023786,-0.585065,0.786876,A
0.062667,-2.290625,-0.234582,0.124151,W
-1.145680,-0.553362,-0.028617,0.220839,T
0.986494,-0.491649,-1.677646,-0.938353,F
1.117929,-0.732185,-1.858474,-1.249878,F
-1.044285,-0.440660,0.741264,0.293301,F
0.402586,0.222870,0.299481,0.736950,P
-0.317043,-0.092537,0.413838,-0.615995,W
